# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871599.499631643295288,0.00213,0.00005,0.00005,0.00123,0.00078,0.00075,0.00499
1598871599.532327413558960,0.00184,0.00007,0.00001,0.00130,0.00000,0.00075,0.00398
1598871599.565763235092163,0.00270,0.00010,0.00005,0.00139,0.00051,0.00092,0.00567
1598871599.598438978195190,0.00217,0.00011,0.00009,0.00141,0.00008,0.00113,0.00498
1598871599.663388967514038,0.00216,0.00007,0.00009,0.00129,0.00000,0.00084,0.00446
1598871599.698279142379761,0.00232,0.00007,0.00005,0.00129,0.00031,0.00109,0.00514
1598871599.731904506683350,0.00224,0.00006,0.00007,0.00129,0.00160,0.00082,0.00607
1598871599.764777421951294,0.00209,0.00008,0.00031,0.00144,0.00059,0.00079,0.00529
1598871599.799344778060913,0.00210,0.00006,0.00001,0.00148,0.00000,0.00079,0.00443
1598871599.831859588623047,0.00275,0.00009,0.00136,0.00147,0.00023,0.00098,0.00688
1598871599.865353584289551,0.00237,0.00009,0.00001,0.00152,0.00004,0.00090,0.00492
1598871599.898880243301392,0.00225,0.00012,0.00001,0.00159,0.00062,0.00099,0.00558
1598871599.932247638702393,0.00213,0.00008,0.00001,0.00163,0.00015,0.00101,0.00501
1598871599.964976072311401,0.00241,0.00009,0.00001,0.00160,0.00009,0.00091,0.00512
1598871599.998076915740967,0.00227,0.00006,0.00005,0.00158,0.00105,0.00086,0.00587
1598871600.031817913055420,0.00213,0.00007,0.00001,0.00176,0.00063,0.00087,0.00547
1598871600.065629482269287,0.00246,0.00010,0.00001,0.00190,0.00003,0.00098,0.00548
1598871600.098516941070557,0.00193,0.00009,0.00001,0.00191,0.00148,0.00130,0.00672
1598871600.131950855255127,0.00237,0.00011,0.00001,0.00214,0.00011,0.00091,0.00564
1598871600.165886878967285,0.00235,0.00011,0.00007,0.00235,0.00016,0.00094,0.00598
1598871600.231166124343872,0.00225,0.00014,0.00001,0.00216,0.00009,0.00088,0.00554
1598871600.264246940612793,0.00218,0.00010,0.00045,0.00215,0.00011,0.00091,0.00590
1598871600.297589302062988,0.00251,0.00008,0.00001,0.00213,0.00004,0.00083,0.00560
1598871600.329971075057983,0.00225,0.00006,0.00001,0.00215,0.00000,0.00079,0.00526
1598871600.362962007522583,0.00223,0.00007,0.00004,0.00211,0.00232,0.00083,0.00760
1598871600.396638393402100,0.00227,0.00007,0.00037,0.00262,0.00005,0.00084,0.00621
1598871600.429288625717163,0.00221,0.00006,0.00001,0.00259,0.00000,0.00082,0.00568
1598871600.462331056594849,0.00224,0.00008,0.00004,0.00257,0.00005,0.00091,0.00589
1598871600.503742456436157,0.00223,0.00011,0.00022,0.00256,0.00004,0.00103,0.00619
1598871600.562934160232544,0.00238,0.00015,0.00022,0.00225,0.00047,0.00084,0.00631
1598871600.596325397491455,0.00274,0.00010,0.00006,0.00222,0.00000,0.00090,0.00602
1598871600.629614353179932,0.00249,0.00007,0.00007,0.00206,0.00015,0.00086,0.00571
1598871600.665688514709473,0.00232,0.00013,0.00007,0.00208,0.00009,0.00102,0.00571
1598871600.729565620422363,0.00272,0.00013,0.00091,0.00189,0.00068,0.00090,0.00723
1598871600.798033952713013,0.00220,0.00011,0.00001,0.00097,0.00043,0.00086,0.00458
1598871600.864303112030029,0.00247,0.00008,0.00007,0.00164,0.00006,0.00083,0.00515
1598871600.897628068923950,0.00260,0.00012,0.00020,0.00123,0.00038,0.00104,0.00558
1598871600.930371522903442,0.00268,0.00009,0.00010,0.00178,0.00018,0.00086,0.00569
1598871600.964428186416626,0.00251,0.00008,0.00005,0.00191,0.00010,0.00088,0.00553
1598871600.997708082199097,0.00243,0.00008,0.00001,0.00188,0.00006,0.00087,0.00532
1598871601.031071662902832,0.00182,0.00008,0.00004,0.00182,0.00031,0.00083,0.00491
1598871601.064296483993530,0.00258,0.00007,0.00001,0.00188,0.00053,0.00082,0.00589
1598871601.099210739135742,0.00257,0.00009,0.00001,0.00208,0.00000,0.00105,0.00579
1598871601.163470983505249,0.00255,0.00011,0.00007,0.00191,0.00040,0.00089,0.00593
1598871601.196396827697754,0.00229,0.00010,0.00005,0.00206,0.00005,0.00103,0.00559
1598871601.230452537536621,0.00235,0.00008,0.00190,0.00203,0.00016,0.00107,0.00760
1598871601.264389038085938,0.00217,0.00015,0.00006,0.00208,0.00012,0.00088,0.00546
1598871601.297093152999878,0.00246,0.00010,0.00010,0.00198,0.00006,0.00112,0.00583
1598871601.330504894256592,0.00195,0.00008,0.00001,0.00197,0.00014,0.00090,0.00505
1598871601.364355564117432,0.00227,0.00011,0.00007,0.00189,0.00076,0.00087,0.00599
1598871601.429840803146362,0.00272,0.00011,0.00014,0.00178,0.00035,0.00120,0.00630
1598871601.463050127029419,0.00185,0.00009,0.00010,0.00176,0.00003,0.00083,0.00466
1598871601.497850179672241,0.00226,0.00006,0.00011,0.00166,0.00002,0.00084,0.00495
1598871601.530762910842896,0.00197,0.00009,0.00005,0.00164,0.00173,0.00078,0.00626
1598871601.563489675521851,0.00238,0.00009,0.00007,0.00190,0.00000,0.00082,0.00526
1598871601.596639633178711,0.00203,0.00008,0.00003,0.00180,0.00007,0.00082,0.00484
1598871601.631422996520996,0.00243,0.00013,0.00007,0.00181,0.00007,0.00101,0.00551
1598871601.696773529052734,0.00219,0.00012,0.00029,0.00168,0.00048,0.00087,0.00563
1598871601.729905366897583,0.00184,0.00005,0.00005,0.00164,0.00010,0.00085,0.00453
1598871601.762516260147095,0.00204,0.00008,0.00003,0.00163,0.00015,0.00083,0.00477
1598871601.796986579895020,0.00228,0.00006,0.00004,0.00159,0.00011,0.00086,0.00495
1598871601.829908847808838,0.00179,0.00006,0.00003,0.00158,0.00074,0.00087,0.00506
1598871601.863915443420410,0.00248,0.00009,0.00004,0.00165,0.00000,0.00087,0.00513
1598871601.897209882736206,0.00240,0.00011,0.00045,0.00080,0.00063,0.00104,0.00543
1598871601.929529428482056,0.00220,0.00007,0.00022,0.00100,0.00052,0.00090,0.00491
1598871601.963929891586304,0.00259,0.00010,0.00016,0.00104,0.00061,0.00103,0.00553
1598871602.030128717422485,0.00234,0.00010,0.00018,0.00098,0.00016,0.00094,0.00470
1598871602.064514875411987,0.00211,0.00009,0.00005,0.00093,0.00005,0.00086,0.00409
1598871602.097816228866577,0.00223,0.00007,0.00004,0.00091,0.00003,0.00099,0.00427
1598871602.131042242050171,0.00191,0.00009,0.00001,0.00092,0.00078,0.00107,0.00478
